arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common_--place_algorithm_bounding_box	1.17	vpr	63.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	84	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	65440	84	28	357	385	0	184	136	8	8	64	clb	auto	25.7 MiB	0.14	884	19680	4875	12228	2577	63.9 MiB	0.02	0.00	-1	-1	-1	-1	-1	0	0	0	0	38	1454	18	2.23746e+06	1.29346e+06	126065.	1969.76	0.52	0.0982958	0.0856114	5326	23943	-1	1401	12	759	2412	52382	14295	3.30329	nan	-29.3008	-3.30329	0	0	160885.	2513.83	0.04	0.02	0.02	-1	-1	0.04	0.0171967	0.0161467	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common_--RL_agent_placement_off	1.35	vpr	63.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	84	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	65440	84	28	357	385	0	184	136	8	8	64	clb	auto	25.7 MiB	0.14	765	12351	2475	9876	0	63.9 MiB	0.03	0.00	2.37516	-22.406	-2.37516	nan	0.09	0.00026641	0.000222117	0.0135076	0.011693	42	1296	16	2.23746e+06	1.29346e+06	136193.	2128.01	0.52	0.109563	0.0953782	5454	25469	-1	1247	13	810	2742	64505	17456	2.98715	nan	-27.7226	-2.98715	0	0	171948.	2686.68	0.04	0.02	0.02	-1	-1	0.04	0.0177307	0.0165884	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common	1.40	vpr	63.90 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	84	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	65436	84	28	357	385	0	184	136	8	8	64	clb	auto	25.7 MiB	0.14	808	8861	1552	6505	804	63.9 MiB	0.03	0.00	2.35213	-22.6928	-2.35213	nan	0.09	0.000262281	0.000222437	0.010662	0.00939352	40	1340	19	2.23746e+06	1.29346e+06	131460.	2054.06	0.56	0.129153	0.112131	5390	24686	-1	1305	16	1005	3435	75600	20643	3.07867	nan	-29.1839	-3.07867	0	0	166062.	2594.71	0.04	0.03	0.02	-1	-1	0.04	0.019351	0.0179399	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	1.38	vpr	63.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	84	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	65440	84	28	357	385	0	184	136	8	8	64	clb	auto	25.7 MiB	0.14	808	8861	1552	6505	804	63.9 MiB	0.03	0.00	2.35213	-22.6928	-2.35213	nan	0.09	0.000263525	0.000219803	0.0105437	0.00928323	40	1340	19	2.23746e+06	1.29346e+06	131460.	2054.06	0.56	0.127598	0.110838	5390	24686	-1	1305	16	1005	3435	75600	20643	3.07867	nan	-29.1839	-3.07867	0	0	166062.	2594.71	0.04	0.03	0.02	-1	-1	0.04	0.0195996	0.0181527	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common_--pack	1.35	vpr	79.56 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	81472	38	36	2570	2606	1	1074	223	17	17	289	clb	auto	42.2 MiB	0.86	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.00220954	0.00179922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common_--place	0.12	vpr	30.24 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	exited with return code 1	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	30968	38	36	2570	2606	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common_--place_algorithm_bounding_box	7.66	vpr	79.59 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	81496	38	36	2570	2606	1	1074	223	17	17	289	clb	auto	42.2 MiB	0.87	9472	49571	15939	30220	3412	79.6 MiB	0.08	0.00	-1	-1	-1	-1	-1	0	0	0	0	46	16560	46	1.34605e+07	8.03021e+06	830882.	2875.03	4.99	0.669513	0.568134	28231	166010	-1	13972	15	4152	12525	402489	73289	14.9882	14.9882	-2881.61	-14.9882	0	0	1.06831e+06	3696.59	0.27	0.17	0.09	-1	-1	0.27	0.124246	0.114486	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common_--RL_agent_placement_off	8.32	vpr	79.59 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	81496	38	36	2570	2606	1	1074	223	17	17	289	clb	auto	42.2 MiB	0.87	9755	41459	10664	30795	0	79.6 MiB	0.35	0.00	12.4116	-2614.05	-12.4116	12.4116	0.56	0.00174764	0.00144304	0.132367	0.110512	48	17250	25	1.34605e+07	8.03021e+06	864508.	2991.38	4.43	0.654981	0.557796	28519	171069	-1	14369	14	4209	12889	429219	75931	14.4652	14.4652	-3126.5	-14.4652	0	0	1.10659e+06	3829.03	0.28	0.17	0.10	-1	-1	0.28	0.120222	0.111105	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common	9.52	vpr	79.32 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	81228	38	36	2570	2606	1	1074	223	17	17	289	clb	auto	42.2 MiB	0.86	9514	40107	9499	27928	2680	79.3 MiB	0.39	0.01	12.4644	-2393.4	-12.4644	12.4644	0.55	0.0016961	0.00141682	0.130051	0.108063	48	16487	49	1.34605e+07	8.03021e+06	864508.	2991.38	5.60	0.771046	0.653899	28519	171069	-1	13821	16	4191	12632	401770	73502	14.5554	14.5554	-2937.69	-14.5554	0	0	1.10659e+06	3829.03	0.28	0.17	0.10	-1	-1	0.28	0.126885	0.116697	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	9.50	vpr	79.58 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part3	81492	38	36	2570	2606	1	1074	223	17	17	289	clb	auto	42.2 MiB	0.86	9514	40107	9499	27928	2680	79.6 MiB	0.39	0.01	12.4644	-2393.4	-12.4644	12.4644	0.55	0.00170648	0.00142507	0.130312	0.108273	48	16487	49	1.34605e+07	8.03021e+06	864508.	2991.38	5.56	0.769533	0.653212	28519	171069	-1	13821	16	4191	12632	401770	73502	14.5554	14.5554	-2937.69	-14.5554	0	0	1.10659e+06	3829.03	0.28	0.17	0.10	-1	-1	0.28	0.126594	0.116415	
