arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_mem32K_40nm.xml	sha.v	common	7.40	vpr	78.39 MiB		-1	-1	1.37	49412	21	1.84	-1	-1	44228	-1	-1	168	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	80268	38	36	2570	2606	1	1079	242	18	18	324	clb	auto	40.9 MiB	0.55	9990	49940	12113	34960	2867	78.4 MiB	0.46	0.01	12.2668	-2547.69	-12.2668	12.2668	0.04	0.00191775	0.00157345	0.147394	0.121835	-1	12772	24	1.57076e+07	9.05419e+06	4.92243e+06	15192.7	0.28	0.301832	0.260167	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	sha.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	7.41	vpr	78.37 MiB		-1	-1	1.37	49900	21	1.84	-1	-1	44228	-1	-1	168	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	80248	38	36	2570	2606	1	1079	242	18	18	324	clb	auto	40.9 MiB	0.55	9990	49940	12113	34960	2867	78.4 MiB	0.46	0.01	12.2668	-2547.69	-12.2668	12.2668	0.04	0.00177839	0.00148194	0.148534	0.122905	-1	12772	24	1.57076e+07	9.05419e+06	4.92243e+06	15192.7	0.27	0.301953	0.26107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	spree.v	common	4.91	vpr	68.55 MiB		-1	-1	1.42	35652	16	0.42	-1	-1	38320	-1	-1	77	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	70200	45	32	1125	1142	1	748	158	14	14	196	memory	auto	30.8 MiB	0.26	6810	26205	6837	17133	2235	68.6 MiB	0.23	0.00	9.93897	-6497.75	-9.93897	9.93897	0.02	0.00101068	0.000831122	0.0763557	0.0628449	-1	9303	25	9.20055e+06	6.18984e+06	2.86448e+06	14614.7	0.85	0.161424	0.13893	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	spree.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	4.88	vpr	68.55 MiB		-1	-1	1.42	35572	16	0.42	-1	-1	38320	-1	-1	77	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	70196	45	32	1125	1142	1	748	158	14	14	196	memory	auto	30.8 MiB	0.26	6810	26205	6837	17133	2235	68.6 MiB	0.23	0.00	9.93897	-6497.75	-9.93897	9.93897	0.02	0.00100797	0.000829238	0.0763906	0.0627158	-1	9303	25	9.20055e+06	6.18984e+06	2.86448e+06	14614.7	0.84	0.161564	0.138846	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	mkPktMerge.v	common	9.80	vpr	119.76 MiB		-1	-1	0.60	29368	2	0.08	-1	-1	37604	-1	-1	32	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	122632	311	156	972	1128	1	953	514	28	28	784	memory	auto	30.3 MiB	0.29	8820	206314	76097	120771	9446	119.8 MiB	0.56	0.01	4.03081	-4026.72	-4.03081	4.03081	0.14	0.00217038	0.0018751	0.225648	0.194214	-1	11734	15	4.25198e+07	9.94461e+06	1.25107e+07	15957.6	2.38	0.321114	0.282582	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	mkPktMerge.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	9.74	vpr	119.76 MiB		-1	-1	0.59	29572	2	0.08	-1	-1	37604	-1	-1	32	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	122632	311	156	972	1128	1	953	514	28	28	784	memory	auto	30.3 MiB	0.28	8820	206314	76097	120771	9446	119.8 MiB	0.56	0.01	4.03081	-4026.72	-4.03081	4.03081	0.14	0.00207048	0.00178849	0.222918	0.192218	-1	11734	15	4.25198e+07	9.94461e+06	1.25107e+07	15957.6	2.36	0.319195	0.281188	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	boundtop.v	common	8.77	vpr	66.86 MiB		-1	-1	6.19	35180	4	0.17	-1	-1	37616	-1	-1	63	195	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68468	195	193	1088	1281	1	597	452	15	15	225	io	auto	28.8 MiB	0.14	2604	128768	31486	86557	10725	66.9 MiB	0.31	0.00	2.22041	-985.353	-2.22041	2.22041	0.03	0.00124529	0.00112768	0.101842	0.0916812	-1	3650	17	1.03862e+07	3.94332e+06	3.32489e+06	14777.3	0.13	0.164232	0.150284	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	boundtop.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	8.82	vpr	66.86 MiB		-1	-1	6.23	35124	4	0.17	-1	-1	37616	-1	-1	63	195	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68468	195	193	1088	1281	1	597	452	15	15	225	io	auto	28.7 MiB	0.14	2604	128768	31486	86557	10725	66.9 MiB	0.31	0.00	2.22041	-985.353	-2.22041	2.22041	0.03	0.00121677	0.00109882	0.100183	0.0899146	-1	3650	17	1.03862e+07	3.94332e+06	3.32489e+06	14777.3	0.13	0.161833	0.147813	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	diffeq1.v	common	3.31	vpr	66.59 MiB		-1	-1	0.25	26768	15	0.25	-1	-1	37480	-1	-1	52	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68184	162	96	994	935	1	709	315	16	16	256	mult_36	auto	28.5 MiB	0.15	5385	92421	27948	56426	8047	66.6 MiB	0.32	0.00	19.8576	-1590.28	-19.8576	19.8576	0.03	0.001066	0.000966066	0.103652	0.093894	-1	7879	18	1.21132e+07	4.78249e+06	3.79414e+06	14820.8	0.37	0.16542	0.152148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	diffeq1.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	3.31	vpr	66.62 MiB		-1	-1	0.25	26760	15	0.25	-1	-1	37480	-1	-1	52	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68220	162	96	994	935	1	709	315	16	16	256	mult_36	auto	28.5 MiB	0.15	5385	92421	27948	56426	8047	66.6 MiB	0.31	0.00	19.8576	-1590.28	-19.8576	19.8576	0.03	0.00112733	0.00102043	0.103365	0.0937768	-1	7879	18	1.21132e+07	4.78249e+06	3.79414e+06	14820.8	0.37	0.165822	0.152661	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	diffeq2.v	common	2.84	vpr	64.65 MiB		-1	-1	0.20	25388	16	0.18	-1	-1	36972	-1	-1	33	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	66204	66	96	610	551	1	450	200	16	16	256	mult_36	auto	26.2 MiB	0.10	3793	38160	11808	23360	2992	64.7 MiB	0.15	0.00	16.4606	-892.722	-16.4606	16.4606	0.03	0.000793321	0.00072381	0.054825	0.0502281	-1	6044	21	1.21132e+07	3.7585e+06	3.79414e+06	14820.8	0.25	0.101474	0.0941766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	diffeq2.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	2.83	vpr	64.61 MiB		-1	-1	0.20	25548	16	0.18	-1	-1	36972	-1	-1	33	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	66164	66	96	610	551	1	450	200	16	16	256	mult_36	auto	26.2 MiB	0.10	3793	38160	11808	23360	2992	64.6 MiB	0.15	0.00	16.4606	-892.722	-16.4606	16.4606	0.03	0.000704464	0.00064384	0.0544403	0.0498541	-1	6044	21	1.21132e+07	3.7585e+06	3.79414e+06	14820.8	0.25	0.100228	0.0929837	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	ch_intrinsics.v	common	1.50	vpr	63.30 MiB		-1	-1	0.17	22208	3	0.06	-1	-1	36480	-1	-1	69	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	64824	99	130	343	473	1	230	299	12	12	144	clb	auto	24.4 MiB	0.05	559	75224	22694	38565	13965	63.3 MiB	0.11	0.00	1.56598	-110.521	-1.56598	1.56598	0.01	0.000358333	0.000321124	0.0283156	0.0255646	-1	842	9	5.66058e+06	4.26669e+06	1.98188e+06	13763.1	0.02	0.0397759	0.0363505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	ch_intrinsics.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	1.54	vpr	63.31 MiB		-1	-1	0.18	22204	3	0.06	-1	-1	36480	-1	-1	69	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	64828	99	130	343	473	1	230	299	12	12	144	clb	auto	24.4 MiB	0.05	559	75224	22694	38565	13965	63.3 MiB	0.11	0.00	1.56598	-110.521	-1.56598	1.56598	0.01	0.000332935	0.000300645	0.0280589	0.025161	-1	842	9	5.66058e+06	4.26669e+06	1.98188e+06	13763.1	0.02	0.0393491	0.035792	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N10_mem32K_40nm.xml	stereovision3.v	common	1.02	vpr	61.48 MiB		-1	-1	0.35	26248	5	0.10	-1	-1	36588	-1	-1	12	10	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	62960	10	2	181	183	1	40	24	6	6	36	clb	auto	22.8 MiB	0.03	171	92	23	65	4	61.5 MiB	0.00	0.00	2.06897	-87.5695	-2.06897	2.06897	0.00	8.3607e-05	6.357e-05	0.00108569	0.000997805	-1	160	20	646728	646728	380820.	10578.3	0.01	0.00665637	0.00591078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
