arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_40nm_1.xml	s38417.blif	common	16.84	vpr	87.42 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89516	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.94	15292	146321	39107	96412	10802	87.4 MiB	1.17	0.01	5.34314	-3365.56	-5.34314	5.34314	0.84	0.00347623	0.00272088	0.312466	0.254414	32	16334	43	1.94557e+07	1.87551e+07	1.66279e+06	3770.49	10.55	1.74526	1.45106	55062	223337	-1	14372	20	12145	41593	1974286	489329	5.6141	5.6141	-3795.73	-5.6141	0	0	2.09532e+06	4751.29	0.41	0.51	0.12	-1	-1	0.41	0.258923	0.23375	
k6_N10_40nm_1.xml	s38417.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	16.81	vpr	86.92 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89008	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.95	15292	146321	39107	96412	10802	86.9 MiB	1.17	0.01	5.34314	-3365.56	-5.34314	5.34314	0.85	0.00346968	0.00273015	0.312117	0.254062	32	16334	43	1.94557e+07	1.87551e+07	1.66279e+06	3770.49	10.48	1.72687	1.43837	55062	223337	-1	14372	20	12145	41593	1974286	489329	5.6141	5.6141	-3795.73	-5.6141	0	0	2.09532e+06	4751.29	0.41	0.51	0.12	-1	-1	0.41	0.261056	0.235299	
k6_N10_40nm_1.xml	s38584.1.blif	common	25.29	vpr	95.56 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97856	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.20	22483	317817	95150	204766	17901	95.6 MiB	2.07	0.03	5.21009	-3304.43	-5.21009	5.21009	1.16	0.00468143	0.00380465	0.465596	0.384262	38	23928	47	2.60847e+07	2.40906e+07	2.56175e+06	4447.49	16.28	2.72948	2.29566	80960	351152	-1	20798	24	16201	52868	2667437	737918	5.39426	5.39426	-3605.51	-5.39426	0	0	3.28750e+06	5707.46	0.67	0.75	0.19	-1	-1	0.67	0.384198	0.344776	
k6_N10_40nm_1.xml	s38584.1.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	25.35	vpr	95.54 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97836	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.20	22483	317817	95150	204766	17901	95.5 MiB	2.10	0.03	5.21009	-3304.43	-5.21009	5.21009	1.16	0.00483319	0.0039689	0.490832	0.406729	38	23928	47	2.60847e+07	2.40906e+07	2.56175e+06	4447.49	16.33	2.76886	2.32695	80960	351152	-1	20798	24	16201	52868	2667437	737918	5.39426	5.39426	-3605.51	-5.39426	0	0	3.28750e+06	5707.46	0.67	0.76	0.19	-1	-1	0.67	0.386058	0.346333	
k6_N10_40nm_1.xml	spla.blif	common	26.41	vpr	85.30 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87352	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	48.0 MiB	0.83	19788	90892	25350	61303	4239	85.3 MiB	0.97	0.01	8.07542	-248.721	-8.07542	nan	0.75	0.0030893	0.0024906	0.246311	0.206464	52	25862	40	1.74617e+07	1.68688e+07	2.29727e+06	5743.17	20.42	1.42626	1.20047	67464	314900	-1	21198	20	11859	66885	3404074	705951	8.26742	nan	-269.196	-8.26742	0	0	3.01598e+06	7539.95	0.32	0.75	0.18	-1	-1	0.32	0.242532	0.220412	
k6_N10_40nm_1.xml	spla.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	26.18	vpr	84.48 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86512	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	47.6 MiB	0.84	19788	90892	25350	61303	4239	84.5 MiB	0.96	0.01	8.07542	-248.721	-8.07542	nan	0.75	0.003078	0.00245891	0.243792	0.204309	52	25862	40	1.74617e+07	1.68688e+07	2.29727e+06	5743.17	20.18	1.4234	1.19866	67464	314900	-1	21198	20	11859	66885	3404074	705951	8.26742	nan	-269.196	-8.26742	0	0	3.01598e+06	7539.95	0.32	0.74	0.18	-1	-1	0.32	0.242748	0.220605	
k6_N10_40nm_4.xml	clma.blif	common	47.69	vpr	131.06 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	134204	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.83	53416	274540	82706	183249	8585	115.1 MiB	3.07	0.04	7.66611	-304.406	-7.66611	7.66611	1.73	0.00632311	0.00505513	0.569066	0.4762	82	79958	42	3.64324e+07	3.48156e+07	4.09636e+06	5224.95	33.13	4.36785	3.70594	82992	850780	-1	71102	31	30847	143345	6308237	857217	8.29604	8.29604	-361.394	-8.29604	0	0	5.11622e+06	6525.79	1.38	1.66	0.48	-1	-1	1.38	0.690549	0.609736	
k6_N10_40nm_4.xml	clma.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	47.28	vpr	130.59 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	133720	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.81	53416	274540	82706	183249	8585	113.6 MiB	3.02	0.04	7.66611	-304.406	-7.66611	7.66611	1.73	0.00642957	0.00515133	0.561091	0.468608	82	79958	42	3.64324e+07	3.48156e+07	4.09636e+06	5224.95	32.77	4.37482	3.66469	82992	850780	-1	71102	31	30847	143345	6308237	857217	8.29604	8.29604	-361.394	-8.29604	0	0	5.11622e+06	6525.79	1.39	1.64	0.48	-1	-1	1.39	0.677768	0.603463	
k6_N10_40nm_4.xml	elliptic.blif	common	15.44	vpr	78.87 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80760	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.9 MiB	0.65	13762	128641	36969	85878	5794	78.9 MiB	0.88	0.01	6.57612	-3420.84	-6.57612	6.57612	0.64	0.00268644	0.00225471	0.229893	0.190604	60	25433	43	1.37969e+07	1.218e+07	1.23138e+06	3800.55	10.43	1.80339	1.51785	29492	245544	-1	21092	28	8658	43779	1928444	270013	7.86683	7.86683	-4015.94	-7.86683	0	0	1.54106e+06	4756.35	0.40	0.50	0.13	-1	-1	0.40	0.245368	0.218911	
k6_N10_40nm_4.xml	elliptic.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	15.44	vpr	79.00 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80892	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.8 MiB	0.65	13762	128641	36969	85878	5794	79.0 MiB	0.87	0.01	6.57612	-3420.84	-6.57612	6.57612	0.64	0.00268381	0.0022482	0.226971	0.187784	60	25433	43	1.37969e+07	1.218e+07	1.23138e+06	3800.55	10.45	1.79414	1.51103	29492	245544	-1	21092	28	8658	43779	1928444	270013	7.86683	7.86683	-4015.94	-7.86683	0	0	1.54106e+06	4756.35	0.40	0.50	0.13	-1	-1	0.40	0.246007	0.219439	
k6_N10_40nm_4.xml	ex1010.blif	common	23.18	vpr	85.22 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87264	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.4 MiB	0.95	24580	71759	19148	50334	2277	85.2 MiB	0.88	0.01	5.93564	-57.1349	-5.93564	nan	0.91	0.00314805	0.00253148	0.218047	0.183808	74	41594	48	1.94557e+07	1.82701e+07	2.06377e+06	4679.75	16.36	1.98714	1.67634	44262	417591	-1	36798	24	12998	82164	4153198	500036	6.55951	nan	-61.6816	-6.55951	0	0	2.56926e+06	5825.98	0.66	0.80	0.23	-1	-1	0.66	0.270354	0.244136	
k6_N10_40nm_4.xml	ex1010.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	23.23	vpr	84.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86948	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.0 MiB	0.94	24580	71759	19148	50334	2277	84.9 MiB	0.88	0.01	5.93564	-57.1349	-5.93564	nan	0.91	0.00316712	0.00255478	0.220342	0.185921	74	41594	48	1.94557e+07	1.82701e+07	2.06377e+06	4679.75	16.38	1.97278	1.66703	44262	417591	-1	36798	24	12998	82164	4153198	500036	6.55951	nan	-61.6816	-6.55951	0	0	2.56926e+06	5825.98	0.66	0.81	0.23	-1	-1	0.66	0.272997	0.246516	
k6_N10_40nm_4.xml	frisc.blif	common	19.20	vpr	86.05 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88116	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24066	128350	35857	84594	7899	86.1 MiB	1.22	0.02	7.54539	-3933.87	-7.54539	7.54539	0.82	0.00327351	0.00262717	0.291005	0.239681	80	41464	48	1.74617e+07	1.64916e+07	1.96642e+06	4916.06	12.49	2.0068	1.67905	41700	405380	-1	34512	24	11826	60522	2877613	400675	8.52112	8.52112	-4461.04	-8.52112	0	0	2.46811e+06	6170.27	0.63	0.62	0.23	-1	-1	0.63	0.276895	0.248357	
k6_N10_40nm_4.xml	frisc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	19.16	vpr	86.06 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88124	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24066	128350	35857	84594	7899	86.1 MiB	1.22	0.02	7.54539	-3933.87	-7.54539	7.54539	0.82	0.00327425	0.00263022	0.292144	0.24074	80	41464	48	1.74617e+07	1.64916e+07	1.96642e+06	4916.06	12.44	2.00848	1.67967	41700	405380	-1	34512	24	11826	60522	2877613	400675	8.52112	8.52112	-4461.04	-8.52112	0	0	2.46811e+06	6170.27	0.64	0.62	0.23	-1	-1	0.64	0.278041	0.249603	
