arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_40nm_1.xml	s38417.blif	common	13.01	vpr	87.42 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89516	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.95	15926	136851	35626	91269	9956	87.4 MiB	1.09	0.01	4.56587	-2797.19	-4.56587	4.56587	0.91	0.00337235	0.00276211	0.290481	0.238208	48	22115	46	1.94557e+07	1.87551e+07	1.42830e+06	3238.77	6.34	1.7373	1.4493	36782	291389	-1	20302	38	12774	45633	1894231	261079	4.82743	4.82743	-3142.83	-4.82743	0	0	1.84252e+06	4178.04	0.49	0.67	0.15	-1	-1	0.49	0.403989	0.354463	
k6_N10_40nm_1.xml	s38417.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	13.02	vpr	86.92 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89008	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.95	15926	136851	35626	91269	9956	86.9 MiB	1.09	0.01	4.56587	-2797.19	-4.56587	4.56587	0.92	0.00334119	0.00273022	0.289714	0.237291	48	22115	46	1.94557e+07	1.87551e+07	1.42830e+06	3238.77	6.42	1.7783	1.48208	36782	291389	-1	20302	38	12774	45633	1894231	261079	4.82743	4.82743	-3142.83	-4.82743	0	0	1.84252e+06	4178.04	0.48	0.60	0.15	-1	-1	0.48	0.370244	0.326681	
k6_N10_40nm_1.xml	s38584.1.blif	common	16.81	vpr	95.56 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97856	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.21	22620	281377	80898	185322	15157	95.6 MiB	1.88	0.03	4.22222	-2374.66	-4.22222	4.22222	1.24	0.00594428	0.00493326	0.437826	0.361073	52	31572	41	2.60847e+07	2.40906e+07	2.02864e+06	3521.94	7.78	2.15353	1.82024	49908	420537	-1	30483	26	15083	49669	2364864	377490	5.01687	5.01687	-2833.88	-5.01687	0	0	2.66848e+06	4632.79	0.69	0.67	0.21	-1	-1	0.69	0.401497	0.359152	
k6_N10_40nm_1.xml	s38584.1.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	16.95	vpr	95.54 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97836	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.21	22620	281377	80898	185322	15157	95.5 MiB	1.88	0.03	4.22222	-2374.66	-4.22222	4.22222	1.25	0.00479936	0.00389476	0.429715	0.354147	52	31572	41	2.60847e+07	2.40906e+07	2.02864e+06	3521.94	7.93	2.22452	1.87667	49908	420537	-1	30483	26	15083	49669	2364864	377490	5.01687	5.01687	-2833.88	-5.01687	0	0	2.66848e+06	4632.79	0.69	0.69	0.21	-1	-1	0.69	0.41264	0.368588	
k6_N10_40nm_1.xml	spla.blif	common	17.55	vpr	85.30 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87352	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	48.0 MiB	0.84	19983	77382	20655	53431	3296	85.3 MiB	0.83	0.01	5.39747	-173.708	-5.39747	nan	0.82	0.00310516	0.00246374	0.211985	0.177766	64	30393	33	1.74617e+07	1.68688e+07	1.71312e+06	4282.79	11.41	1.98915	1.67455	37708	348381	-1	27999	27	12034	63396	2643744	357696	5.96844	nan	-198.038	-5.96844	0	0	2.14053e+06	5351.33	0.53	0.66	0.18	-1	-1	0.53	0.279788	0.251818	
k6_N10_40nm_1.xml	spla.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	17.59	vpr	84.48 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86512	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	47.6 MiB	0.84	19983	77382	20655	53431	3296	84.5 MiB	0.82	0.01	5.39747	-173.708	-5.39747	nan	0.83	0.0030798	0.00246761	0.212189	0.178166	64	30393	33	1.74617e+07	1.68688e+07	1.71312e+06	4282.79	11.41	1.98645	1.66992	37708	348381	-1	27999	27	12034	63396	2643744	357696	5.96844	nan	-198.038	-5.96844	0	0	2.14053e+06	5351.33	0.53	0.67	0.18	-1	-1	0.53	0.282337	0.254387	
k6_N10_40nm_2.xml	clma.blif	common	58.80	vpr	142.40 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	145820	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.81	53532	292790	88522	194002	10266	115.6 MiB	3.21	0.04	8.21105	-337.815	-8.21105	8.21105	2.71	0.00640691	0.00511941	0.593246	0.495293	72	73965	49	3.64324e+07	3.48156e+07	5.58572e+06	7124.64	41.15	4.08562	3.50374	78296	1779310	-1	64887	29	28173	138400	7393015	926375	8.72207	8.72207	-412.158	-8.72207	0	0	6.97978e+06	8902.79	1.84	1.75	0.76	-1	-1	1.84	0.672053	0.600641	
k6_N10_40nm_2.xml	clma.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	58.96	vpr	146.31 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	149824	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.80	53532	292790	88522	194002	10266	117.0 MiB	3.23	0.04	8.21105	-337.815	-8.21105	8.21105	2.73	0.0065473	0.0051972	0.595588	0.49643	72	73965	49	3.64324e+07	3.48156e+07	5.58572e+06	7124.64	41.27	4.25628	3.62239	78296	1779310	-1	64887	29	28173	138400	7393015	926375	8.72207	8.72207	-412.158	-8.72207	0	0	6.97978e+06	8902.79	1.87	1.78	0.76	-1	-1	1.87	0.669096	0.603281	
k6_N10_40nm_2.xml	elliptic.blif	common	14.32	vpr	78.87 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80760	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.9 MiB	0.65	13990	126810	37809	83216	5785	78.9 MiB	0.86	0.01	7.23613	-3608.73	-7.23613	7.23613	0.94	0.00275407	0.00229212	0.23045	0.190104	52	22600	50	1.37969e+07	1.218e+07	1.70236e+06	5254.20	8.60	1.17468	0.994033	27876	501388	-1	19593	25	7473	39488	2012419	280601	7.86695	7.86695	-4086.27	-7.86695	0	0	2.08313e+06	6429.42	0.48	0.47	0.20	-1	-1	0.48	0.228	0.205799	
k6_N10_40nm_2.xml	elliptic.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	14.40	vpr	79.00 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80892	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.8 MiB	0.65	13990	126810	37809	83216	5785	79.0 MiB	0.87	0.01	7.23613	-3608.73	-7.23613	7.23613	0.94	0.00276393	0.00231154	0.234611	0.193316	52	22600	50	1.37969e+07	1.218e+07	1.70236e+06	5254.20	8.64	1.1879	1.00329	27876	501388	-1	19593	25	7473	39488	2012419	280601	7.86695	7.86695	-4086.27	-7.86695	0	0	2.08313e+06	6429.42	0.48	0.47	0.20	-1	-1	0.48	0.229562	0.207078	
k6_N10_40nm_2.xml	ex1010.blif	common	26.51	vpr	85.22 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87264	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.4 MiB	0.95	24593	76859	21420	53216	2223	85.2 MiB	0.95	0.01	6.37374	-62.1342	-6.37374	nan	1.37	0.00329075	0.00260102	0.239798	0.199266	64	37127	50	1.94557e+07	1.82701e+07	2.78806e+06	6322.12	18.33	2.04634	1.71767	41622	861372	-1	32579	28	11732	75197	4078823	485916	7.13311	nan	-68.3357	-7.13311	0	0	3.44606e+06	7814.19	0.84	0.84	0.35	-1	-1	0.84	0.294416	0.265478	
k6_N10_40nm_2.xml	ex1010.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	26.51	vpr	84.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86948	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.0 MiB	0.95	24593	76859	21420	53216	2223	84.9 MiB	0.94	0.01	6.37374	-62.1342	-6.37374	nan	1.37	0.00317973	0.00252747	0.235851	0.196215	64	37127	50	1.94557e+07	1.82701e+07	2.78806e+06	6322.12	18.33	2.01477	1.69954	41622	861372	-1	32579	28	11732	75197	4078823	485916	7.13311	nan	-68.3357	-7.13311	0	0	3.44606e+06	7814.19	0.85	0.84	0.35	-1	-1	0.85	0.29377	0.265351	
k6_N10_40nm_2.xml	frisc.blif	common	22.81	vpr	86.05 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88116	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24280	124984	33827	82905	8252	86.1 MiB	1.19	0.02	8.02061	-4191.47	-8.02061	8.02061	1.22	0.0031742	0.00263405	0.284919	0.235217	72	37160	45	1.74617e+07	1.64916e+07	2.73990e+06	6849.75	14.85	1.79823	1.50803	39704	866198	-1	31878	30	10567	59378	3276564	423732	9.39452	9.39452	-4831.08	-9.39452	0	0	3.42577e+06	8564.44	0.81	0.73	0.37	-1	-1	0.81	0.323049	0.286648	
k6_N10_40nm_2.xml	frisc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	22.81	vpr	86.06 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88124	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24280	124984	33827	82905	8252	86.1 MiB	1.19	0.02	8.02061	-4191.47	-8.02061	8.02061	1.22	0.00316288	0.00262139	0.281647	0.232286	72	37160	45	1.74617e+07	1.64916e+07	2.73990e+06	6849.75	14.89	1.81923	1.52507	39704	866198	-1	31878	30	10567	59378	3276564	423732	9.39452	9.39452	-4831.08	-9.39452	0	0	3.42577e+06	8564.44	0.81	0.72	0.37	-1	-1	0.81	0.318821	0.283133	
