arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_40nm_2.xml	elliptic.blif	common	14.51	vpr	78.86 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80756	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.6 MiB	0.66	13866	123148	35047	82662	5439	78.9 MiB	0.85	0.01	6.85983	-3523.52	-6.85983	6.85983	0.94	0.00272559	0.00226459	0.222474	0.18407	50	22575	37	1.37969e+07	1.218e+07	1.63297e+06	5040.04	8.77	1.36648	1.15278	27232	474304	-1	19418	30	7901	42111	2192715	304176	7.9015	7.9015	-4214.43	-7.9015	0	0	2.00315e+06	6182.56	0.46	0.53	0.19	-1	-1	0.46	0.252724	0.226943	
k6_N10_40nm_2.xml	elliptic.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	14.53	vpr	78.97 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80864	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.6 MiB	0.65	13866	123148	35047	82662	5439	79.0 MiB	0.84	0.01	6.85983	-3523.52	-6.85983	6.85983	0.94	0.002733	0.00226671	0.222875	0.184241	50	22575	37	1.37969e+07	1.218e+07	1.63297e+06	5040.04	8.77	1.36546	1.15139	27232	474304	-1	19418	30	7901	42111	2192715	304176	7.9015	7.9015	-4214.43	-7.9015	0	0	2.00315e+06	6182.56	0.47	0.53	0.19	-1	-1	0.47	0.254611	0.228747	
k6_N10_40nm_2.xml	ex1010.blif	common	26.40	vpr	84.92 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86960	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.1 MiB	0.94	24390	83234	24574	56343	2317	84.9 MiB	1.01	0.01	6.52886	-62.9286	-6.52886	nan	1.38	0.00322056	0.0025609	0.246579	0.206632	62	37868	42	1.94557e+07	1.82701e+07	2.69761e+06	6117.02	18.26	1.90002	1.60233	40742	823439	-1	32901	21	11817	79418	4213777	510230	7.30849	nan	-68.5622	-7.30849	0	0	3.33511e+06	7562.61	0.81	0.78	0.33	-1	-1	0.81	0.251326	0.228347	
k6_N10_40nm_2.xml	ex1010.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	26.42	vpr	85.11 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87148	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.4 MiB	0.95	24390	83234	24574	56343	2317	85.1 MiB	1.01	0.01	6.52886	-62.9286	-6.52886	nan	1.37	0.00320577	0.00258157	0.247343	0.20768	62	37868	42	1.94557e+07	1.82701e+07	2.69761e+06	6117.02	18.27	1.90348	1.60788	40742	823439	-1	32901	21	11817	79418	4213777	510230	7.30849	nan	-68.5622	-7.30849	0	0	3.33511e+06	7562.61	0.82	0.79	0.33	-1	-1	0.82	0.253893	0.230635	
k6_N10_40nm_2.xml	frisc.blif	common	21.58	vpr	86.05 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88112	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.7 MiB	0.90	24292	126667	35316	83904	7447	86.0 MiB	1.20	0.02	7.80079	-4070.38	-7.80079	7.80079	1.22	0.00317858	0.00263579	0.28715	0.237221	72	35662	31	1.74617e+07	1.64916e+07	2.73990e+06	6849.75	13.69	1.6849	1.41344	39704	866198	-1	31861	26	10446	56831	3087824	403201	9.18553	9.18553	-4739.86	-9.18553	0	0	3.42577e+06	8564.44	0.81	0.65	0.36	-1	-1	0.81	0.287403	0.257859	
k6_N10_40nm_2.xml	frisc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	21.54	vpr	86.07 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88136	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.7 MiB	0.90	24292	126667	35316	83904	7447	86.1 MiB	1.21	0.02	7.80079	-4070.38	-7.80079	7.80079	1.22	0.00319929	0.00265711	0.292687	0.241844	72	35662	31	1.74617e+07	1.64916e+07	2.73990e+06	6849.75	13.67	1.68261	1.41234	39704	866198	-1	31861	26	10446	56831	3087824	403201	9.18553	9.18553	-4739.86	-9.18553	0	0	3.42577e+06	8564.44	0.81	0.66	0.36	-1	-1	0.81	0.288207	0.258431	
k6_N10_40nm_2.xml	pdc.blif	common	27.67	vpr	92.26 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	385	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	94476	16	40	3645	3685	0	1856	441	22	22	484	clb	auto	54.0 MiB	1.02	26301	114545	32937	77475	4133	90.6 MiB	1.29	0.02	6.50611	-222.716	-6.50611	nan	1.53	0.00386471	0.00311341	0.307353	0.257109	58	37757	47	2.15576e+07	2.07492e+07	2.81017e+06	5806.14	18.49	2.45231	2.06747	43792	863380	-1	32977	26	13376	73758	3519129	474487	7.20677	nan	-246.38	-7.20677	0	0	3.54596e+06	7326.37	0.87	0.85	0.35	-1	-1	0.87	0.346657	0.312301	
k6_N10_40nm_2.xml	pdc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	27.68	vpr	92.26 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	385	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	94472	16	40	3645	3685	0	1856	441	22	22	484	clb	auto	53.7 MiB	1.02	26301	114545	32937	77475	4133	90.7 MiB	1.29	0.02	6.50611	-222.716	-6.50611	nan	1.53	0.00387466	0.00309317	0.306487	0.256442	58	37757	47	2.15576e+07	2.07492e+07	2.81017e+06	5806.14	18.50	2.46975	2.08235	43792	863380	-1	32977	26	13376	73758	3519129	474487	7.20677	nan	-246.38	-7.20677	0	0	3.54596e+06	7326.37	0.87	0.85	0.35	-1	-1	0.87	0.344047	0.309943	
k6_N10_40nm_2.xml	s38417.blif	common	13.92	vpr	87.43 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89524	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.94	15965	125487	31157	85536	8794	87.4 MiB	1.01	0.01	4.75277	-2977.4	-4.75277	4.75277	1.37	0.00343838	0.00273435	0.27089	0.221757	40	21028	30	1.94557e+07	1.87551e+07	1.88632e+06	4277.37	6.48	1.43121	1.19665	34582	540364	-1	19343	24	10927	38715	1653487	268954	5.24435	5.24435	-3433.99	-5.24435	0	0	2.37023e+06	5374.67	0.58	0.47	0.21	-1	-1	0.58	0.281325	0.252305	
k6_N10_40nm_2.xml	s38417.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	13.94	vpr	86.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88992	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.94	15965	125487	31157	85536	8794	86.9 MiB	1.00	0.01	4.75277	-2977.4	-4.75277	4.75277	1.38	0.00343445	0.00274209	0.27035	0.221168	40	21028	30	1.94557e+07	1.87551e+07	1.88632e+06	4277.37	6.51	1.43818	1.19998	34582	540364	-1	19343	24	10927	38715	1653487	268954	5.24435	5.24435	-3433.99	-5.24435	0	0	2.37023e+06	5374.67	0.58	0.47	0.21	-1	-1	0.58	0.282586	0.25327	
