arch	circuit	script_params	vpr_status	total_wirelength	total_runtime	num_clb	min_chan_width	crit_path_delay	
k6_frac_N10_mem32K_40nm.xml	alu4.blif	common	success	-1	0.88	107	-1	-1	
k6_frac_N10_mem32K_40nm.xml	alu4.blif	common	success	-1	0.89	107	-1	-1	
k6_frac_N10_mem32K_40nm.xml	diffeq1.blif	common	success	-1	0.59	36	-1	-1	
k6_frac_N10_mem32K_40nm.xml	diffeq1.blif	common	success	-1	0.58	36	-1	-1	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common	success	-1	0.30	24	-1	-1	
k6_frac_N10_mem32K_40nm.xml	ex4p.blif	common	success	-1	0.30	24	-1	-1	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common	success	-1	1.41	149	-1	-1	
k6_frac_N10_mem32K_40nm.xml	sha.blif	common	success	-1	1.39	149	-1	-1	
