arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_40nm_1.xml	s38417.blif	common	12.16	vpr	87.42 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89516	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.94	15592	131169	33068	88887	9214	87.4 MiB	1.05	0.01	4.50144	-2751.51	-4.50144	4.50144	0.92	0.00334447	0.0027329	0.279832	0.229753	42	23775	35	1.94557e+07	1.87551e+07	1.27304e+06	2886.71	5.78	1.53614	1.28106	35022	255673	-1	21018	27	12130	42555	1818485	295242	5.20453	5.20453	-3228.54	-5.20453	0	0	1.58507e+06	3594.27	0.44	0.51	0.13	-1	-1	0.44	0.302446	0.269585	
k6_N10_40nm_1.xml	s38417.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	12.19	vpr	86.92 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89008	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.94	15592	131169	33068	88887	9214	86.9 MiB	1.04	0.01	4.50144	-2751.51	-4.50144	4.50144	0.92	0.00333011	0.00271755	0.278993	0.229111	42	23775	35	1.94557e+07	1.87551e+07	1.27304e+06	2886.71	5.80	1.55351	1.29491	35022	255673	-1	21018	27	12130	42555	1818485	295242	5.20453	5.20453	-3228.54	-5.20453	0	0	1.58507e+06	3594.27	0.44	0.51	0.13	-1	-1	0.44	0.302846	0.270068	
k6_N10_40nm_1.xml	s38584.1.blif	common	18.05	vpr	95.56 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97856	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.22	22149	299597	90972	192693	15932	95.6 MiB	1.97	0.03	4.51654	-2330.43	-4.51654	4.51654	1.25	0.0047557	0.00383271	0.450612	0.372701	48	32691	32	2.60847e+07	2.40906e+07	1.89477e+06	3289.54	8.93	2.30355	1.94401	48184	388026	-1	29510	28	15018	49283	2188874	354828	5.14652	5.14652	-2795.31	-5.14652	0	0	2.44442e+06	4243.78	0.65	0.69	0.19	-1	-1	0.65	0.427124	0.380838	
k6_N10_40nm_1.xml	s38584.1.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	18.42	vpr	95.54 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	97836	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.21	22149	299597	90972	192693	15932	95.5 MiB	2.04	0.03	4.51654	-2330.43	-4.51654	4.51654	1.26	0.00516526	0.00421331	0.470876	0.390851	48	32691	32	2.60847e+07	2.40906e+07	1.89477e+06	3289.54	9.26	2.44215	2.07842	48184	388026	-1	29510	28	15018	49283	2188874	354828	5.14652	5.14652	-2795.31	-5.14652	0	0	2.44442e+06	4243.78	0.66	0.72	0.19	-1	-1	0.66	0.441757	0.393928	
k6_N10_40nm_1.xml	spla.blif	common	16.84	vpr	85.30 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87352	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	48.0 MiB	0.83	19999	80084	21521	55021	3542	85.3 MiB	0.86	0.01	5.40986	-173.346	-5.40986	nan	0.82	0.00307342	0.00244047	0.227233	0.191377	62	30251	34	1.74617e+07	1.68688e+07	1.66074e+06	4151.84	10.70	1.79606	1.51295	36912	331448	-1	27002	25	12057	64284	2561786	343673	5.90242	nan	-194.744	-5.90242	0	0	2.04130e+06	5103.26	0.53	0.67	0.17	-1	-1	0.53	0.284555	0.256202	
k6_N10_40nm_1.xml	spla.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	17.23	vpr	84.48 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86512	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	47.6 MiB	0.84	19999	80084	21521	55021	3542	84.5 MiB	0.87	0.01	5.40986	-173.346	-5.40986	nan	0.83	0.00311711	0.00250327	0.224636	0.188179	62	30251	34	1.74617e+07	1.68688e+07	1.66074e+06	4151.84	11.02	1.93247	1.63384	36912	331448	-1	27002	25	12057	64284	2561786	343673	5.90242	nan	-194.744	-5.90242	0	0	2.04130e+06	5103.26	0.52	0.67	0.17	-1	-1	0.52	0.28621	0.257552	
k6_N10_40nm_2.xml	clma.blif	common	64.02	vpr	147.30 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	150836	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.83	55261	296440	89900	197845	8695	115.6 MiB	3.28	0.04	8.6921	-367.896	-8.6921	8.6921	2.71	0.00679881	0.00552014	0.619598	0.51453	74	72988	31	3.64324e+07	3.48156e+07	5.73798e+06	7318.85	46.48	4.75893	4.0307	79080	1819120	-1	67243	25	25888	124313	6953706	870618	9.30452	9.30452	-440.667	-9.30452	0	0	7.09227e+06	9046.26	1.89	1.53	0.77	-1	-1	1.89	0.59622	0.539795	
k6_N10_40nm_2.xml	clma.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	63.99	vpr	147.86 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	151408	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.80	55261	296440	89900	197845	8695	117.0 MiB	3.28	0.04	8.6921	-367.896	-8.6921	8.6921	2.72	0.00656719	0.00520918	0.607098	0.504578	74	72988	31	3.64324e+07	3.48156e+07	5.73798e+06	7318.85	46.41	4.75236	4.02845	79080	1819120	-1	67243	25	25888	124313	6953706	870618	9.30452	9.30452	-440.667	-9.30452	0	0	7.09227e+06	9046.26	1.88	1.59	0.77	-1	-1	1.88	0.624283	0.56139	
k6_N10_40nm_2.xml	elliptic.blif	common	13.19	vpr	78.87 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80760	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.9 MiB	0.65	13998	123148	35504	82462	5182	78.9 MiB	0.85	0.01	6.96891	-3532.62	-6.96891	6.96891	0.94	0.00280414	0.00229471	0.22847	0.188937	52	22735	37	1.37969e+07	1.218e+07	1.70236e+06	5254.20	7.42	1.09189	0.918552	27876	501388	-1	19549	28	7918	42999	2175833	297997	7.84272	7.84272	-4279.69	-7.84272	0	0	2.08313e+06	6429.42	0.48	0.52	0.20	-1	-1	0.48	0.244351	0.219606	
k6_N10_40nm_2.xml	elliptic.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	13.25	vpr	79.00 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80892	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.8 MiB	0.65	13998	123148	35504	82462	5182	79.0 MiB	0.85	0.01	6.96891	-3532.62	-6.96891	6.96891	0.94	0.00281702	0.00230822	0.228255	0.188617	52	22735	37	1.37969e+07	1.218e+07	1.70236e+06	5254.20	7.44	1.09021	0.919554	27876	501388	-1	19549	28	7918	42999	2175833	297997	7.84272	7.84272	-4279.69	-7.84272	0	0	2.08313e+06	6429.42	0.48	0.52	0.20	-1	-1	0.48	0.24609	0.220959	
k6_N10_40nm_2.xml	ex1010.blif	common	25.65	vpr	85.22 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87264	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.4 MiB	0.95	24843	75584	21184	52139	2261	85.2 MiB	0.92	0.01	6.39555	-61.5215	-6.39555	nan	1.37	0.00318251	0.00254276	0.22492	0.188892	68	36371	26	1.94557e+07	1.82701e+07	2.89915e+06	6574.04	17.61	1.77558	1.48968	42502	903691	-1	32935	18	10486	68251	3567738	438940	7.13311	nan	-67.3669	-7.13311	0	0	3.62962e+06	8230.44	0.88	0.67	0.37	-1	-1	0.88	0.236562	0.216158	
k6_N10_40nm_2.xml	ex1010.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	25.66	vpr	84.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86948	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.0 MiB	0.95	24843	75584	21184	52139	2261	84.9 MiB	0.92	0.01	6.39555	-61.5215	-6.39555	nan	1.37	0.00330084	0.00262085	0.224872	0.188366	68	36371	26	1.94557e+07	1.82701e+07	2.89915e+06	6574.04	17.58	1.74366	1.47137	42502	903691	-1	32935	18	10486	68251	3567738	438940	7.13311	nan	-67.3669	-7.13311	0	0	3.62962e+06	8230.44	0.88	0.68	0.37	-1	-1	0.88	0.240941	0.219324	
k6_N10_40nm_2.xml	frisc.blif	common	23.79	vpr	86.05 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88116	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24142	123301	34884	80926	7491	86.1 MiB	1.18	0.02	7.86502	-4083.72	-7.86502	7.86502	1.22	0.00319179	0.00266107	0.285678	0.235057	70	36265	42	1.74617e+07	1.64916e+07	2.67603e+06	6690.07	15.89	1.99826	1.6743	39304	847273	-1	31865	31	10176	51678	2956137	391827	8.73577	8.73577	-4613.32	-8.73577	0	0	3.37035e+06	8425.87	0.81	0.67	0.35	-1	-1	0.81	0.322714	0.288948	
k6_N10_40nm_2.xml	frisc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	23.74	vpr	86.06 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88124	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.9 MiB	0.90	24142	123301	34884	80926	7491	86.1 MiB	1.19	0.02	7.86502	-4083.72	-7.86502	7.86502	1.22	0.00316595	0.00264072	0.281533	0.231883	70	36265	42	1.74617e+07	1.64916e+07	2.67603e+06	6690.07	15.87	2.00521	1.67958	39304	847273	-1	31865	31	10176	51678	2956137	391827	8.73577	8.73577	-4613.32	-8.73577	0	0	3.37035e+06	8425.87	0.80	0.67	0.35	-1	-1	0.80	0.317175	0.284407	
